panel,scenario,tier,year,entity,origin_region,destination_region,region,role,metric,value,x_value,y_value,minimum,maximum,unit,source_type,style
c,S3,high,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2035,,,,EC,,regional_demand_met_pct,47.2770237823533,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2035,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2035,,,,SC,,regional_demand_met_pct,10.97268186498084,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2035,,,,SW,,regional_demand_met_pct,99.99993271558796,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2040,,,,NC,,regional_demand_met_pct,20.93781132289015,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2040,,,,EC,,regional_demand_met_pct,46.50387261599599,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2040,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2040,,,,SC,,regional_demand_met_pct,10.571520182663235,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2040,,,,SW,,regional_demand_met_pct,99.99996998096616,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2045,,,,NC,,regional_demand_met_pct,17.44430106945355,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2045,,,,NE,,regional_demand_met_pct,97.1599061829318,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2045,,,,EC,,regional_demand_met_pct,45.35925901298033,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2045,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2045,,,,SC,,regional_demand_met_pct,9.980433894761704,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2045,,,,SW,,regional_demand_met_pct,99.99998104276216,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2050,,,,NC,,regional_demand_met_pct,16.183406954449122,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2050,,,,NE,,regional_demand_met_pct,87.49816975577717,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2050,,,,EC,,regional_demand_met_pct,43.37550481648839,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2050,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2050,,,,SC,,regional_demand_met_pct,8.958103167580232,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2050,,,,SW,,regional_demand_met_pct,99.99999387431416,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2055,,,,NC,,regional_demand_met_pct,15.24174096779238,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2055,,,,NE,,regional_demand_met_pct,79.62974297357248,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2055,,,,EC,,regional_demand_met_pct,41.77384768740716,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2055,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2055,,,,SC,,regional_demand_met_pct,8.132934305714818,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2055,,,,SW,,regional_demand_met_pct,99.99997777063,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2060,,,,NC,,regional_demand_met_pct,14.483217700007982,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2060,,,,NE,,regional_demand_met_pct,72.79412337350024,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2060,,,,EC,,regional_demand_met_pct,40.392111962445206,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2060,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2060,,,,SC,,regional_demand_met_pct,7.421253824683704,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2060,,,,SW,,regional_demand_met_pct,99.99999522202911,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S3,high,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2025,,,,NC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2025,,,,NE,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2025,,,,EC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2025,,,,CC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2025,,,,SC,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2025,,,,SW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2025,,,,NW,,regional_demand_met_pct,nan,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2030,,,,NC,,regional_demand_met_pct,99.99864792563348,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2030,,,,EC,,regional_demand_met_pct,81.25367565778393,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2030,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2030,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2030,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2035,,,,NC,,regional_demand_met_pct,99.99983478943103,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2035,,,,EC,,regional_demand_met_pct,78.16528955111674,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2035,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2035,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2035,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2040,,,,NC,,regional_demand_met_pct,99.99973609758491,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2040,,,,EC,,regional_demand_met_pct,77.22695389650531,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2040,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2040,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2040,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2045,,,,NC,,regional_demand_met_pct,99.99966637272388,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2045,,,,EC,,regional_demand_met_pct,76.56962894043053,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2045,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2045,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2045,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2050,,,,NC,,regional_demand_met_pct,99.99973412618968,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2050,,,,EC,,regional_demand_met_pct,76.0139500119274,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2050,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2050,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2050,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2055,,,,NC,,regional_demand_met_pct,99.99996923292608,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2055,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2055,,,,EC,,regional_demand_met_pct,75.7329599092198,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2055,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2055,,,,SC,,regional_demand_met_pct,98.68629638550009,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2055,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2060,,,,NC,,regional_demand_met_pct,99.99977176043964,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2060,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2060,,,,EC,,regional_demand_met_pct,75.6651374747966,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2060,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2060,,,,SC,,regional_demand_met_pct,97.05379873445642,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2060,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,low,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2025,,,,NC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2025,,,,EC,,regional_demand_met_pct,94.41416215543524,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2025,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2025,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2030,,,,NC,,regional_demand_met_pct,99.99954646035307,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2030,,,,EC,,regional_demand_met_pct,75.51132996279522,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2030,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2030,,,,SC,,regional_demand_met_pct,98.02675574313746,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2030,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2035,,,,NC,,regional_demand_met_pct,99.99965103403616,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2035,,,,EC,,regional_demand_met_pct,69.65466106759278,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2035,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2035,,,,SC,,regional_demand_met_pct,78.85069437063895,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2035,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2040,,,,NC,,regional_demand_met_pct,99.9999274888981,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2040,,,,EC,,regional_demand_met_pct,65.53971749674047,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2040,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2040,,,,SC,,regional_demand_met_pct,71.84699295083513,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2040,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2045,,,,NC,,regional_demand_met_pct,99.99998854831514,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2045,,,,EC,,regional_demand_met_pct,65.3119071534367,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2045,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2045,,,,SC,,regional_demand_met_pct,66.92804981400282,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2045,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2050,,,,NC,,regional_demand_met_pct,99.9999773630678,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2050,,,,EC,,regional_demand_met_pct,63.34734247643551,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2050,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2050,,,,SC,,regional_demand_met_pct,62.73950110761593,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2050,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2055,,,,NC,,regional_demand_met_pct,98.5171589307817,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2055,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2055,,,,EC,,regional_demand_met_pct,61.972996131706346,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2055,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2055,,,,SC,,regional_demand_met_pct,60.35261564660207,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2055,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2060,,,,NC,,regional_demand_met_pct,97.2595564119722,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2060,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2060,,,,EC,,regional_demand_met_pct,61.312442224111365,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2060,,,,CC,,regional_demand_met_pct,99.99999987331324,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2060,,,,SC,,regional_demand_met_pct,59.21693788660985,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2060,,,,SW,,regional_demand_met_pct,99.99996465236616,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,mid,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,high,2025,,,,NC,,regional_demand_met_pct,99.99100437231004,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S4,high,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
